osm_id,code,fclass,name,type,center,area
436332479,1500,building,,residential,"(116.15030200000001, 116.15030200000001)",18.87890625
436332480,1500,building,,residential,"(116.15048917142856, 116.15048917142856)",22.5263671875
436332481,1500,building,,residential,"(116.15014624285716, 116.15014624285716)",12.4619140625
436332482,1500,building,,residential,"(116.15017101999999, 116.15017101999999)",8.5263671875
436332483,1500,building,,residential,"(116.15060066000001, 116.15060066000001)",4.0166015625
436332484,1500,building,,residential,"(116.15053754, 116.15053754)",7.5224609375
436332485,1500,building,,residential,"(116.15033414, 116.15033414)",9.16796875
436332486,1500,building,,residential,"(116.15038755999998, 116.15038755999998)",19.0400390625
436332487,1500,building,,residential,"(116.15014602000001, 116.15014602000001)",46.091796875
436332488,1500,building,,residential,"(116.14952923999999, 116.14952923999999)",13.3974609375
436332489,1500,building,,residential,"(116.14975612, 116.14975612)",15.21484375
436332490,1500,building,,residential,"(116.15678069999998, 116.15678069999998)",68.4716796875
436332491,1500,building,,residential,"(116.15656928000001, 116.15656928000001)",53.3056640625
436332492,1500,building,,residential,"(116.15636067999999, 116.15636067999999)",51.3076171875
436332493,1500,building,,residential,"(116.15616114, 116.15616114)",49.306640625
436489277,1500,building,,residential,"(116.50148683749998, 116.50148683749998)",12.732421875
436489278,1500,building,,residential,"(116.50141916, 116.50141916)",14.8447265625
436489279,1500,building,,residential,"(116.50115038749999, 116.50115038749999)",10.2412109375
436489280,1500,building,,residential,"(116.5008572, 116.5008572)",12.4453125
436489281,1500,building,,residential,"(116.501033, 116.501033)",4.412109375
436489282,1500,building,,residential,"(116.50067729999998, 116.50067729999998)",14.6259765625
436489283,1500,building,,residential,"(116.50047998571428, 116.50047998571428)",16.015625
436489284,1500,building,,residential,"(116.5005159625, 116.5005159625)",19.044921875
436489287,1500,building,,residential,"(116.50111315, 116.50111315)",14.1005859375
436489288,1500,building,,residential,"(116.50132599999999, 116.50132599999999)",14.87109375
436489289,1500,building,,residential,"(116.5015338888889, 116.5015338888889)",18.9462890625
436489290,1500,building,,residential,"(116.50166452, 116.50166452)",3.21484375
436489291,1500,building,,residential,"(116.50157976250001, 116.50157976250001)",3.732421875
436489292,1500,building,,residential,"(116.50047532222223, 116.50047532222223)",13.0283203125
436490244,1500,building,,residential,"(116.50112512222222, 116.50112512222222)",10.8193359375
436490246,1500,building,,residential,"(116.50077162, 116.50077162)",1.9775390625
436490955,1500,building,,residential,"(116.49995071999999, 116.49995071999999)",13.802734375
436490956,1500,building,,residential,"(116.500381175, 116.500381175)",9.08203125
436490957,1500,building,,residential,"(116.50021122000001, 116.50021122000001)",11.8369140625
436490958,1500,building,,residential,"(116.50040085999998, 116.50040085999998)",13.3515625
436491665,1500,building,,residential,"(116.42163198, 116.42163198)",6.47265625
436491666,1500,building,,residential,"(116.42145327142858, 116.42145327142858)",9.6142578125
436491667,1500,building,,residential,"(116.42119374285714, 116.42119374285714)",15.27734375
436491668,1500,building,,residential,"(116.42106225714285, 116.42106225714285)",11.4091796875
436491669,1500,building,,residential,"(116.42152436, 116.42152436)",5.578125
436491670,1500,building,,residential,"(116.42161383333334, 116.42161383333334)",15.0634765625
436491671,1500,building,,residential,"(116.42211176, 116.42211176)",3.2275390625
436491677,1500,building,,residential,"(116.50899853333333, 116.50899853333333)",6.021484375
436491678,1500,building,,residential,"(116.50888165714287, 116.50888165714287)",5.5283203125
436491679,1500,building,,residential,"(116.5095534, 116.5095534)",10.337890625
436491680,1500,building,,residential,"(116.50959054, 116.50959054)",8.55859375
436491681,1500,building,,residential,"(116.50959391428572, 116.50959391428572)",10.5166015625
436491682,1500,building,,residential,"(116.50954924, 116.50954924)",6.611328125
436491683,1500,building,,residential,"(116.50969076000001, 116.50969076000001)",10.5693359375
436491684,1500,building,,residential,"(116.50981252222222, 116.50981252222222)",10.4287109375
436491685,1500,building,,residential,"(116.50977041249999, 116.50977041249999)",10.9990234375
436491686,1500,building,,residential,"(116.50967485555556, 116.50967485555556)",20.337890625
436491687,1500,building,,residential,"(116.5095745125, 116.5095745125)",9.8818359375
436491688,1500,building,,residential,"(116.50953228181817, 116.50953228181817)",10.5791015625
436491689,1500,building,,residential,"(116.5096286, 116.5096286)",10.8984375
436491769,1500,building,,residential,"(116.42003084000001, 116.42003084000001)",7.9609375
436491775,1500,building,,residential,"(116.5093458222222, 116.5093458222222)",14.8544921875
436491776,1500,building,,residential,"(116.50912594285714, 116.50912594285714)",14.671875
436491777,1500,building,,residential,"(116.50935428, 116.50935428)",20.9140625
436491778,1500,building,,residential,"(116.50955280000001, 116.50955280000001)",14.9541015625
436491779,1500,building,,residential,"(116.50974681666666, 116.50974681666666)",16.142578125
436491780,1500,building,,residential,"(116.50962025999999, 116.50962025999999)",15.1416015625
436491781,1500,building,,residential,"(116.5098476888889, 116.5098476888889)",19.1103515625
436491782,1500,building,,residential,"(116.50984492, 116.50984492)",12.787109375
436491783,1500,building,,residential,"(116.50992512, 116.50992512)",4.037109375
436494539,1500,building,,residential,"(116.42048715714286, 116.42048715714286)",2.765625
436494765,1500,building,,residential,"(116.39955130000001, 116.39955130000001)",3.173828125
436494766,1500,building,,residential,"(116.39916876, 116.39916876)",8.1103515625
436494767,1500,building,,residential,"(116.394215, 116.394215)",17.3388671875
436494768,1500,building,,residential,"(116.39360627142858, 116.39360627142858)",15.0029296875
436494770,1500,building,,residential,"(116.39356642857142, 116.39356642857142)",13.2265625
436494771,1500,building,,residential,"(116.39335500000001, 116.39335500000001)",13.3291015625
436494772,1500,building,,residential,"(116.39323456, 116.39323456)",8.990234375
436494773,1500,building,,residential,"(116.39345696000001, 116.39345696000001)",3.3310546875
436494775,1500,building,,residential,"(116.39323487272728, 116.39323487272728)",25.1513671875
436495363,1500,building,,residential,"(116.50973681666666, 116.50973681666666)",10.0966796875
436495364,1500,building,,residential,"(116.50973437777778, 116.50973437777778)",18.2939453125
436495365,1500,building,,residential,"(116.50983013999999, 116.50983013999999)",7.40234375
436495366,1500,building,,residential,"(116.50959486666666, 116.50959486666666)",12.150390625
436495367,1500,building,,residential,"(116.50966604, 116.50966604)",4.4716796875
436495368,1500,building,,residential,"(116.50939291999998, 116.50939291999998)",7.876953125
436495369,1500,building,,residential,"(116.50938158, 116.50938158)",15.986328125
436495371,1500,building,,residential,"(116.50983258000001, 116.50983258000001)",1.701171875
436495372,1500,building,,residential,"(116.5099473, 116.5099473)",6.2197265625
436495373,1500,building,,residential,"(116.50992846999998, 116.50992846999998)",15.9873046875
436495377,1500,building,,residential,"(116.50780793999999, 116.50780793999999)",19.4814453125
436497038,1500,building,,residential,"(116.39310864, 116.39310864)",15.1728515625
436497039,1500,building,,residential,"(116.39292045555554, 116.39292045555554)",31.603515625
436497040,1500,building,,residential,"(116.39291375, 116.39291375)",10.5390625
436497041,1500,building,,residential,"(116.39307626, 116.39307626)",7.828125
436497042,1500,building,,residential,"(116.39292445999999, 116.39292445999999)",28.0478515625
436497043,1500,building,,residential,"(116.39235366363637, 116.39235366363637)",30.8720703125
436497044,1500,building,,residential,"(116.39258267999999, 116.39258267999999)",11.8154296875
436497045,1500,building,,residential,"(116.39269153333333, 116.39269153333333)",20.99609375
436497046,1500,building,,residential,"(116.39243640000001, 116.39243640000001)",9.681640625
436497047,1500,building,,residential,"(116.39245638, 116.39245638)",7.654296875
436500324,1500,building,,residential,"(116.38001888000001, 116.38001888000001)",26.28515625
436500325,1500,building,,residential,"(116.37937771428572, 116.37937771428572)",5.7099609375
436500326,1500,building,,residential,"(116.38121673999999, 116.38121673999999)",8.2021484375
436500327,1500,building,,residential,"(116.38239556666667, 116.38239556666667)",24.3935546875
436500328,1500,building,,residential,"(116.3845864, 116.3845864)",19.203125
436501739,1500,building,,residential,"(116.48936869999999, 116.48936869999999)",12.4912109375
436501740,1500,building,,residential,"(116.48940292, 116.48940292)",5.5673828125
436501741,1500,building,,residential,"(116.4894827, 116.4894827)",11.041015625
436501742,1500,building,,residential,"(116.48963494, 116.48963494)",10.96875
436501743,1500,building,,residential,"(116.48953778, 116.48953778)",2.3544921875
436501744,1500,building,,residential,"(116.48969034444445, 116.48969034444445)",11.8017578125
436501817,1500,building,,residential,"(116.48977649999999, 116.48977649999999)",6.4169921875
436501818,1500,building,,residential,"(116.48974633999998, 116.48974633999998)",4.0205078125
436501819,1500,building,,residential,"(116.48983337999998, 116.48983337999998)",19.962890625
436501820,1500,building,,residential,"(116.49002347142859, 116.49002347142859)",18.6376953125
436501821,1500,building,,residential,"(116.49000301428573, 116.49000301428573)",13.7890625
436501822,1500,building,,residential,"(116.48966056000002, 116.48966056000002)",5.3896484375
436501823,1500,building,,residential,"(116.49011106, 116.49011106)",5.875
436508767,1500,building,,residential,"(116.51814262857144, 116.51814262857144)",45.2626953125
436508768,1500,building,,residential,"(116.51849972, 116.51849972)",17.62109375
436508769,1500,building,,residential,"(116.51835911428573, 116.51835911428573)",20.943359375
436508770,1500,building,,residential,"(116.51821078, 116.51821078)",3.904296875
436508771,1500,building,,residential,"(116.51817664000001, 116.51817664000001)",2.1865234375
436508772,1500,building,,residential,"(116.51855492, 116.51855492)",3.7724609375
436508773,1500,building,,residential,"(116.51978721999998, 116.51978721999998)",35.7353515625
436508774,1500,building,,residential,"(116.52015114000001, 116.52015114000001)",18.5166015625
436508775,1500,building,,residential,"(116.51987039999999, 116.51987039999999)",8.5625
436508776,1500,building,,residential,"(116.5202096, 116.5202096)",8.3720703125
436508777,1500,building,,residential,"(116.51868144, 116.51868144)",8.37109375
436508778,1500,building,,residential,"(116.51976858, 116.51976858)",6.158203125
436556455,1500,building,,residential,"(103.81360760588235, 103.81360760588235)",53.4404296875
436556457,1500,building,,residential,"(103.81280187058825, 103.81280187058825)",52.2607421875
436646136,1500,building,,residential,"(116.45321998, 116.45321998)",7.865234375
436646356,1500,building,,residential,"(116.40604004, 116.40604004)",7.80078125
436646357,1500,building,,residential,"(116.40575518, 116.40575518)",10.71484375
436646358,1500,building,,residential,"(116.40559253333335, 116.40559253333335)",17.125
436646359,1500,building,,residential,"(116.40605154444444, 116.40605154444444)",12.8564453125
436646360,1500,building,,residential,"(116.4064372, 116.4064372)",8.263671875
436646361,1500,building,,residential,"(116.40601051428573, 116.40601051428573)",6.884765625
436646362,1500,building,,residential,"(116.40622152, 116.40622152)",1.9091796875
436646363,1500,building,,residential,"(116.40618952, 116.40618952)",6.8056640625
436646366,1500,building,,residential,"(116.40621074, 116.40621074)",3.681640625
436647065,1500,building,,residential,"(116.40653672, 116.40653672)",8.4609375
436647066,1500,building,,residential,"(116.4064739, 116.4064739)",1.8876953125
436647077,1500,building,,residential,"(116.40701521999999, 116.40701521999999)",10.3583984375
436647082,1500,building,,residential,"(116.40754781999999, 116.40754781999999)",2.5712890625
